Age,Income,Credit_Score,Loan_Amount,Approved
53,96469.5,610.83,32900.68,1
63,67498.1,314.26,45005.27,0
30,82631.8,654.23,14700.78,1
32,111909.7,467.43,19459.62,0
31,30898.33,534.74,23491.14,0
41,31810.81,763.71,9684.74,1
45,35349.15,654.83,1952.9,1
28,85246.65,699.38,23465.33,1
26,43898.48,773.58,47186.92,1
39,103926.67,510.75,13848.62,0
44,114021.73,585.21,17574.68,0
62,84806.95,691.54,23523.91,1
46,54069.87,772.27,13013.36,1
37,26118.74,406.67,26172.27,0
18,50630.27,477.5,9750.04,0
37,25706.33,825.76,13246.19,0
27,88245.21,453.78,12700.63,0
20,81320.09,660.11,48601.82,1
29,107871.23,595.49,44975.25,0
34,75560.22,607.14,12582.06,1
46,43880.09,413.96,49615.24,0
40,44107.04,436.31,1754.59,0
24,52480.28,689.32,24382.61,1
51,68993.66,357.35,46438.82,0
27,84741.01,806.29,34572.89,1
61,92620.15,735.86,11546.05,1
49,78489.91,356.88,43065.94,0
54,63586.55,654.41,45159.97,1
27,58065.02,585.88,49061.29,0
60,50789.66,473.56,12095.46,0
29,66605.99,445.62,39437.54,0
45,71385.36,346.14,48247.12,0
36,86742.02,372.45,37304.05,0
44,119301.95,357.7,9784.57,0
40,107391.91,321.94,10201.09,0
39,84963.4,836.55,17745.04,1
56,108803.85,471.54,21153.41,0
60,22653.47,832.2,40120.61,0
56,87957.41,372.45,25804.53,0
65,95678.58,819.02,22401.78,1
54,92131.59,607.26,6720.79,1
39,23134.43,733.43,22419.19,0
36,23003.0,669.92,49791.55,0
46,45245.32,614.97,5159.87,1
30,41058.62,667.74,8315.43,1
27,32150.39,570.46,34279.89,0
59,20903.13,328.19,40183.1,0
37,98434.57,475.98,27558.86,0
23,62929.61,634.33,41942.94,1
20,106797.8,526.03,24806.61,0
32,67745.86,350.23,23349.11,0
52,91882.54,722.32,11256.0,1
57,37657.93,692.14,17572.19,1
25,81325.33,820.04,43299.72,1
23,105055.27,616.84,47452.93,1
52,73686.77,436.68,17993.68,0
49,93131.39,429.16,20506.38,0
43,79402.59,456.19,6710.9,0
48,98587.66,527.65,49750.65,0
65,67479.42,571.08,13892.11,0
46,64675.7,567.69,22231.43,0
35,83285.44,495.94,22750.95,0
23,67891.47,810.12,9242.65,1
27,84477.92,483.84,20440.68,0
54,67392.7,466.47,39638.71,0
29,100162.29,805.53,29875.9,1
51,116734.84,503.69,16959.13,0
32,20331.95,417.04,49640.39,0
23,95827.81,371.06,7820.67,0
63,116880.56,844.68,9039.82,1
31,42415.89,302.92,11448.8,0
42,68839.25,660.58,46259.92,1
49,26990.32,444.46,43988.46,0
21,30701.22,522.63,2913.46,0
38,115551.72,791.05,33052.17,1
62,20720.78,834.26,49817.34,0
31,36852.31,533.63,16628.01,0
25,40748.69,756.65,17537.32,1
26,102819.05,449.3,10508.52,0
41,52675.72,550.28,49130.67,0
41,105107.23,325.25,7584.25,0
23,71922.89,507.1,47732.28,0
19,91928.8,755.92,48612.6,1
56,23137.53,497.14,9035.14,0
44,35234.54,549.43,32880.21,0
42,28662.91,800.89,30372.69,0
46,83526.28,654.82,32207.11,1
47,113203.86,743.6,4906.71,1
45,45129.33,327.03,7150.27,0
34,46263.25,762.2,27165.23,1
26,56802.15,615.63,10253.4,1
34,55328.11,481.26,33999.41,0
43,104953.08,436.53,36109.17,0
18,80728.85,361.48,42049.53,0
62,42387.81,586.84,4085.51,0
22,62428.87,327.51,40217.21,0
59,93093.1,326.79,11443.65,0
25,30072.19,561.26,4856.54,0
46,68839.94,660.51,32574.5,1
40,74128.24,395.32,18294.76,0
35,112598.88,743.14,19812.07,1
24,68073.21,436.94,45883.08,0
41,119535.7,436.31,32361.61,0
58,90507.25,709.16,9782.4,1
23,41495.4,300.57,11059.73,0
18,104967.85,639.1,33659.81,1
39,117639.96,600.87,36791.02,1
38,36605.23,484.35,28563.21,0
46,115309.42,747.31,9305.16,1
29,47462.38,585.63,38066.55,0
20,69680.16,509.99,39793.74,0
37,115827.82,768.82,20995.34,1
40,31030.49,595.71,16263.34,0
63,85073.39,618.67,27671.87,1
52,89675.79,554.67,23999.86,0
45,60380.54,610.45,43392.4,1
38,34464.54,525.62,12861.15,0
29,31285.07,368.85,36928.31,0
45,34125.42,354.48,22366.57,0
32,67869.24,600.4,35577.99,1
58,99743.52,507.69,28203.05,0
59,114992.73,306.09,9827.35,0
41,36992.65,414.59,5374.13,0
41,51183.79,531.73,18398.87,0
25,44063.75,319.84,37431.78,0
48,70441.12,351.18,31945.39,0
52,57186.56,567.8,42912.24,0
21,74699.76,622.18,3424.3,1
35,49371.3,741.46,41365.66,1
39,31481.62,305.66,41924.01,0
59,30390.59,623.85,40125.22,1
27,42769.13,461.16,9370.99,0
63,93085.76,720.24,16295.69,1
29,93086.11,460.24,15721.56,0
43,93565.98,523.71,44295.7,0
61,60008.57,385.22,10093.53,0
36,84665.62,319.6,7719.33,0
23,57875.67,429.5,7288.04,0
22,104582.15,611.99,35956.69,1
25,111021.07,685.27,16360.9,1
24,21848.08,770.51,31023.44,0
25,33692.81,402.77,9328.56,0
62,99814.89,425.85,12458.81,0
50,49597.78,381.31,46282.75,0
45,117877.49,633.11,4534.32,1
62,75800.18,668.66,35128.26,1
62,32951.1,838.51,39031.9,1
38,67557.87,416.37,44020.04,0
42,42401.26,563.59,34168.84,0
47,117098.33,690.77,14155.88,1
54,36914.86,628.63,45835.88,1
41,73683.6,465.52,21697.41,0
50,46053.97,830.6,47051.68,1
58,61159.97,542.78,43117.11,0
21,89369.15,419.36,26080.87,0
47,81147.3,744.26,8672.83,1
23,102142.58,624.99,41161.32,1
55,64404.08,646.39,46269.63,1
19,74266.05,808.38,31675.26,1
56,58838.52,377.91,32170.04,0
53,65008.16,375.97,38712.99,0
18,100252.66,800.41,47886.98,1
38,81124.09,778.84,43524.48,1
18,22100.14,551.69,29788.92,0
48,56538.16,706.52,28272.48,1
24,59630.58,689.09,16573.46,1
59,74909.59,737.28,47256.85,1
19,74540.38,779.56,29852.62,1
22,112178.76,843.5,5151.13,1
43,85012.36,725.35,49895.05,1
59,82292.5,470.86,45533.56,0
48,48302.38,630.41,32014.79,1
51,70254.53,369.87,40434.38,0
36,114584.23,450.54,41409.02,0
22,55042.2,807.76,22951.54,1
51,93310.81,598.56,24568.04,0
37,54279.75,450.41,11016.58,0
64,45320.07,573.82,44799.8,0
34,24054.86,706.09,40829.02,0
27,27841.24,417.08,11185.52,0
20,38472.02,591.66,27469.84,0
35,55169.56,359.55,4583.31,0
36,28908.45,342.89,31340.96,0
51,49112.8,773.32,48845.28,1
54,101390.55,369.09,27373.66,0
24,59296.63,487.69,30204.29,0
32,72999.24,794.61,40786.69,1
40,90103.09,563.18,5080.71,0
50,21632.36,838.2,23913.18,0
19,85153.22,495.13,34337.85,0
54,40214.88,603.67,12263.35,1
31,71198.23,527.76,12018.95,0
47,53603.65,824.04,33428.0,1
65,50683.36,419.98,11486.85,0
44,103552.63,456.78,22707.37,0
30,85339.34,594.78,22075.14,0
54,29890.79,584.28,27472.39,0
33,57851.18,652.2,41272.48,1
63,118992.96,511.73,27768.68,0
23,100724.65,342.23,44042.11,0
29,62509.32,799.45,44458.63,1
23,95686.95,625.74,41149.98,1
56,94049.32,619.97,41436.15,1
62,45577.7,704.39,12844.47,1
38,66976.67,764.87,1919.19,1
47,62491.31,648.24,35168.38,1
47,119881.97,674.96,32278.24,1
60,63269.24,352.68,36843.96,0
26,68522.43,599.9,15017.35,0
23,24989.49,707.96,8184.36,0
19,38506.81,403.45,3803.23,0
42,90959.83,611.31,42536.05,1
46,78656.79,522.68,49315.24,0
48,38730.57,387.44,8257.02,0
20,68737.15,400.28,40943.22,0
18,114608.46,667.0,3491.68,1
50,51150.17,426.16,29236.03,0
56,113057.83,448.11,10948.99,0
53,85516.67,380.42,16584.82,0
53,118807.02,430.38,9499.52,0
31,27632.77,362.54,35006.2,0
37,29289.58,434.94,8540.45,0
56,20787.35,404.93,2131.61,0
58,46813.58,374.93,14370.4,0
48,115653.9,476.8,48011.42,0
56,26818.44,374.56,23521.59,0
56,61630.31,440.26,4047.97,0
50,47369.41,598.15,44667.02,0
61,108605.1,553.84,15393.81,0
50,65758.98,660.71,37694.69,1
29,81823.78,400.66,45918.6,0
58,84525.03,351.52,32898.13,0
20,100095.63,384.49,47742.64,0
24,64182.85,781.58,5804.18,1
30,29841.38,786.64,7846.39,0
26,31563.83,635.25,26863.43,1
53,28197.68,719.69,37407.49,0
50,52757.79,680.69,32325.56,1
32,21277.5,478.54,1031.82,0
23,114714.2,305.12,47094.2,0
27,95521.63,770.42,38240.29,1
34,82545.09,427.52,22459.38,0
46,47850.82,828.03,30474.78,1
34,107181.32,622.53,31215.17,1
60,85988.95,793.98,39380.09,1
58,64147.62,655.58,5046.07,1
25,63927.02,396.26,20541.16,0
40,99375.98,771.65,32640.16,1
33,95681.33,448.41,39892.57,0
62,83636.47,802.5,24378.18,1
42,84083.85,561.23,44653.68,0
39,54959.31,465.77,15946.38,0
36,24417.43,397.18,34077.15,0
38,88342.82,823.79,38703.47,1
32,60885.38,621.87,8423.1,1
23,61058.22,494.5,30647.12,0
56,32623.93,444.2,22375.0,0
24,79030.84,713.62,26015.96,1
21,98548.01,820.89,2561.52,1
51,80357.33,689.35,33720.66,1
21,107178.27,444.44,33578.91,0
46,112843.06,807.17,1175.06,1
38,34475.44,457.39,23516.5,0
60,96262.17,649.12,18983.9,1
34,105362.19,837.94,23281.52,1
31,55210.81,765.79,5576.21,1
32,114222.14,742.34,14714.53,1
55,84457.43,409.94,9308.92,0
21,102525.27,741.47,8912.08,1
37,112865.48,302.3,6250.76,0
44,79537.0,433.42,43090.14,0
56,29566.62,736.43,45000.47,0
24,40926.69,478.85,24273.39,0
25,45088.14,806.34,19261.13,1
28,45648.17,803.37,29977.9,1
39,30083.56,794.14,8517.38,1
18,100333.46,599.06,12999.22,0
32,118797.41,660.55,12497.82,1
30,109029.84,726.97,13943.33,1
45,66046.76,611.37,22127.0,1
64,114710.07,328.51,3106.74,0
63,62302.29,358.07,17989.35,0
20,49542.76,551.03,41492.62,0
28,109338.21,357.12,28744.92,0
20,29096.62,501.04,5821.48,0
24,71914.04,415.26,36851.03,0
62,64712.88,573.5,12491.49,0
20,90926.76,805.24,27815.85,1
52,77657.84,595.57,43754.57,0
57,101512.97,507.46,38836.72,0
24,55137.99,642.12,27986.61,1
35,89989.9,821.49,19151.69,1
27,60407.56,741.2,45242.1,1
60,46997.29,541.59,10010.55,0
34,61882.75,617.53,41221.14,1
45,74166.04,506.9,14342.72,0
37,62876.22,774.58,24548.03,1
49,92962.4,561.12,25290.51,0
51,86097.8,579.33,20272.59,0
39,115292.03,817.19,27285.87,1
42,64973.64,422.41,29334.67,0
62,52141.93,480.1,18213.36,0
44,70850.71,474.57,14224.67,0
63,116510.8,752.05,22062.53,1
56,40779.02,426.09,11057.37,0
65,23773.49,801.82,32963.5,0
61,61254.64,716.2,15694.63,1
64,67311.39,849.84,12099.8,1
42,103959.32,845.94,47077.69,1
30,77448.22,805.88,42343.85,1
51,61713.41,303.98,1247.76,0
48,49579.96,341.13,24340.45,0
27,40961.32,710.15,38009.68,1
60,70578.52,508.52,10643.71,0
33,87495.15,818.15,41648.5,1
58,86962.52,800.0,27463.5,1
64,68268.97,587.33,15852.18,0
20,62361.48,366.07,6009.95,0
50,95078.84,450.98,37164.25,0
29,86530.94,392.97,3357.26,0
58,49705.77,774.19,2798.96,1
37,21479.83,481.27,17402.06,0
57,75292.45,561.54,42473.6,0
48,21325.64,827.43,36147.04,0
50,75817.95,406.23,24169.15,0
47,71472.69,846.3,35043.28,1
65,89859.1,454.73,37664.19,0
47,30475.21,382.11,12435.3,0
26,118559.92,620.53,25692.02,1
26,44308.1,429.9,6121.94,0
34,116734.28,364.9,20529.05,0
50,65409.44,435.33,11716.79,0
63,25960.9,807.98,9372.28,0
62,25953.41,362.09,31316.81,0
62,111683.52,432.58,35062.69,0
55,119841.77,485.83,36809.6,0
52,57706.31,670.44,34466.21,1
54,68446.11,587.24,6668.0,0
52,31241.98,321.81,31943.48,0
35,71947.19,648.31,38480.45,1
64,111881.39,414.0,49171.85,0
43,60965.67,682.71,15441.97,1
59,56375.35,356.21,25436.8,0
61,89663.99,605.22,7641.39,1
59,41178.03,724.36,33051.59,1
36,22692.69,550.44,31932.07,0
49,60644.18,548.0,4818.11,0
51,85853.84,712.42,26590.82,1
25,44087.84,487.75,3532.37,0
65,102830.74,593.03,17892.01,0
45,110423.47,345.63,25965.87,0
18,72096.38,644.08,17334.31,1
45,81315.69,484.73,31752.93,0
41,70282.53,564.63,13217.08,0
58,21867.73,743.07,1201.54,0
57,43616.39,315.07,8265.77,0
60,83159.61,416.83,14103.79,0
49,81920.62,411.08,34404.57,0
59,52314.76,643.15,40028.01,1
37,104019.59,627.1,10841.76,1
38,25800.24,794.91,35348.57,0
63,95654.48,692.24,44934.07,1
45,95519.4,526.78,11803.95,0
58,43427.77,550.9,23482.72,0
44,53080.37,490.34,11122.33,0
58,115022.02,654.58,36264.6,1
19,64379.39,602.69,8998.91,1
50,28950.11,462.65,40570.45,0
43,37513.57,624.44,31526.46,1
18,108908.14,352.87,20541.44,0
30,111659.12,793.95,2295.05,1
58,26233.31,415.27,27708.24,0
33,78250.87,756.54,38177.25,1
63,54783.45,840.87,9826.55,1
21,40028.0,734.83,35961.06,1
48,37337.55,749.45,2210.26,1
21,113396.07,834.88,34856.96,1
36,105904.3,635.86,33467.57,1
40,117882.85,547.31,31708.97,0
45,100104.76,409.47,3875.58,0
58,62257.79,802.53,3803.54,1
51,95574.79,669.37,13921.89,1
43,99191.72,431.79,22992.85,0
57,113937.16,455.18,37007.46,0
25,90392.91,805.28,24434.36,1
30,37680.65,697.95,6944.77,1
41,84949.18,541.22,37800.8,0
40,31288.3,441.04,26638.47,0
44,93707.59,788.17,41115.79,1
39,36725.85,601.27,41668.9,1
43,111891.39,537.78,11842.74,0
19,97304.23,599.35,26538.9,0
29,105921.12,794.5,29890.16,1
39,57084.1,700.61,14172.32,1
62,46135.36,543.76,18524.28,0
43,92993.53,682.09,31307.96,1
26,23225.0,827.9,8012.0,0
61,33740.18,349.1,5328.54,0
26,85517.15,708.27,22980.67,1
22,23028.95,503.98,38928.07,0
33,90455.21,753.15,33217.0,1
59,92499.6,832.85,28182.39,1
26,41433.41,753.37,43095.68,1
53,49081.6,822.3,21204.64,1
32,79697.21,755.32,14301.39,1
42,48590.99,429.27,17518.34,0
49,47444.05,310.82,12450.54,0
42,96086.67,828.36,10849.11,1
30,40216.57,514.03,3380.84,0
46,112664.4,476.73,27267.14,0
46,70191.07,823.98,13347.24,1
31,99262.26,351.58,34930.74,0
51,108821.97,370.61,6304.55,0
26,71696.5,407.47,23853.2,0
28,28506.18,677.04,15382.69,0
18,31009.92,572.37,43600.6,0
35,90884.1,803.04,37046.0,1
40,65103.16,659.68,23557.99,1
41,30361.18,730.27,48269.59,1
24,67430.89,712.51,45215.72,1
53,23198.24,501.54,26706.56,0
48,92690.5,807.01,19456.7,1
19,83197.54,305.49,16084.2,0
52,78985.98,424.29,36925.01,0
21,81492.32,632.22,2910.31,1
19,52751.04,666.27,42973.05,1
18,20200.5,556.44,20434.56,0
65,97317.79,372.54,26672.02,0
54,59067.93,528.84,13458.64,0
37,93990.72,812.93,8813.24,1
38,101313.94,725.2,22142.81,1
65,40911.4,400.43,1455.29,0
41,113115.96,565.15,10446.74,0
58,75846.05,726.68,20914.1,1
48,112701.43,551.76,5894.71,0
34,101159.7,463.59,10357.41,0
32,54051.05,610.9,14956.0,1
33,69128.94,810.25,41756.73,1
31,49316.37,577.09,49195.52,0
64,36622.59,753.86,5967.34,1
36,113561.86,822.87,21219.06,1
20,89524.76,351.03,42339.79,0
58,81197.43,790.78,11550.17,1
50,59425.1,338.6,14056.64,0
23,25530.97,689.72,18665.26,0
29,75690.73,634.14,49973.48,1
48,40846.37,714.99,16265.14,1
18,46806.18,386.45,18935.92,0
62,54988.61,767.45,45258.74,1
18,75970.11,302.09,40129.5,0
50,101604.52,683.49,39329.09,1
27,42030.73,711.29,8528.55,1
22,103577.58,674.69,38226.14,1
54,97086.39,844.53,31584.42,1
42,41346.06,535.81,27128.51,0
45,108451.46,526.64,22315.48,0
30,28477.72,460.45,39815.76,0
18,34928.38,560.19,42539.21,0
63,74942.08,581.73,11676.2,0
25,104065.31,417.93,4464.69,0
39,57794.32,354.49,8717.52,0
57,43493.08,508.9,46675.92,0
45,63726.05,305.98,38408.32,0
34,111161.61,466.22,11007.83,0
57,39085.93,585.74,31612.44,0
42,39169.51,759.03,2463.82,1
28,92298.77,453.73,38486.69,0
49,43782.37,333.16,22246.16,0
36,54035.86,632.92,30931.93,1
37,43428.33,577.13,44160.23,0
58,71771.83,776.58,10631.19,1
61,37791.18,797.63,5423.17,1
65,69299.76,333.02,12400.11,0
31,92070.16,515.69,32377.67,0
39,44865.15,459.36,27633.62,0
28,22770.31,473.43,38509.1,0
53,87518.76,353.59,7898.88,0
49,116400.78,714.45,37486.45,1
60,35939.23,702.91,26529.31,1
37,85957.66,529.34,20045.62,0
43,56345.28,617.48,26935.94,1
41,87289.69,577.77,16205.61,0
48,119375.45,452.94,8887.47,0
49,44606.02,727.92,17850.08,1
56,116848.28,828.16,46099.04,1
34,77835.47,410.57,14290.37,0
23,97815.38,543.19,31269.1,0
32,87799.05,832.74,10326.97,1
62,115407.14,623.57,15656.98,1
19,84038.49,312.78,17725.68,0
63,110354.43,642.27,3642.85,1
31,79151.49,378.81,49355.28,0
61,105651.23,604.82,41481.72,1
47,80224.14,458.89,33168.45,0
61,20310.49,339.48,29961.19,0
22,33671.43,720.4,40522.4,1
34,70157.21,842.84,31877.69,1
18,47989.23,711.02,37529.3,1
39,89642.88,626.57,18169.63,1
19,36968.28,370.37,43318.59,0
44,47313.73,493.35,1920.38,0
19,78423.07,548.62,38562.56,0
62,111735.53,506.86,26148.92,0
64,68754.23,665.09,29706.71,1
42,39472.78,492.37,5069.66,0
54,61084.95,430.08,32310.29,0
43,39511.71,559.21,28056.25,0
64,84181.55,402.62,33297.86,0
42,58619.83,534.54,18973.31,0
65,30233.23,325.71,8670.76,0
60,87556.69,790.5,10611.96,1
52,90179.63,768.76,1446.16,1
28,68286.77,827.37,12351.02,1
23,24003.05,485.73,26190.9,0
51,110883.01,331.67,47435.63,0
49,99518.56,578.47,7892.73,0
63,116790.83,588.62,35408.36,0
58,119839.05,456.63,44804.3,0
47,24918.04,669.06,1912.62,0
47,30322.29,821.3,17259.99,1
18,27961.21,728.25,15215.59,0
19,65359.41,487.67,16732.65,0
44,43006.33,532.72,38473.72,0
47,117801.98,461.79,36694.66,0
63,74421.28,452.11,25789.11,0
29,102138.01,690.03,3144.83,1
53,66371.18,617.51,44257.73,1
28,114539.68,751.03,37425.68,1
51,90991.35,700.77,40165.32,1
39,85619.59,750.98,26724.77,1
52,31847.41,481.13,10643.02,0
47,117909.79,606.3,20916.14,1
26,27031.32,610.57,5619.29,0
40,117164.09,420.19,32797.36,0
54,62010.69,366.87,16454.93,0
27,71368.7,588.67,45423.6,0
42,83368.31,436.68,35406.28,0
34,102329.19,434.13,20890.2,0
64,28177.02,334.29,9712.74,0
48,35495.76,531.5,45484.21,0
51,91794.31,595.86,17590.65,0
33,40808.84,400.64,16536.03,0
29,69644.03,499.14,22295.22,0
26,109354.73,594.14,10845.38,0
19,50161.69,599.57,25669.02,0
31,105745.46,579.06,33577.11,0
32,37873.64,479.5,10786.4,0
52,33662.51,594.98,37246.77,0
56,45399.17,536.68,34093.33,0
24,42389.73,439.02,3489.3,0
42,26746.83,620.02,45824.66,0
26,30159.46,318.69,2743.82,0
61,57613.71,843.87,16640.17,1
44,70302.68,565.15,33134.57,0
54,53399.53,796.89,47747.51,1
27,95821.2,818.45,39791.36,1
60,98915.57,686.77,43692.97,1
59,119678.71,737.9,43869.91,1
52,110317.32,457.16,14876.34,0
62,81888.09,802.57,8256.84,1
45,52533.09,689.86,31332.6,1
33,54013.61,708.67,11452.55,1
34,98694.32,666.2,16632.63,1
61,49240.81,591.39,9755.07,0
60,111475.22,758.03,48653.56,1
26,76143.32,327.06,43994.67,0
50,118444.16,563.67,35027.24,0
55,41101.78,419.18,32575.76,0
21,37156.11,469.14,28425.35,0
18,93347.38,840.37,36012.23,1
38,61727.0,804.42,31252.45,1
45,39930.39,319.93,11351.89,0
62,47238.28,832.74,40032.32,1
28,85313.87,834.35,34628.3,1
54,24143.7,329.03,22892.12,0
64,26417.62,325.43,18652.0,0
63,88716.76,607.7,28568.54,1
29,23860.82,799.63,45143.39,0
44,104938.54,535.47,20032.68,0
31,37937.88,772.68,41298.93,1
52,110960.75,410.12,36851.34,0
53,75502.91,467.3,14280.56,0
60,67239.85,655.66,9628.28,1
43,97650.0,311.4,37346.06,0
22,115467.02,535.17,23022.01,0
56,74460.54,340.97,37919.18,0
20,109209.1,556.31,25310.46,0
25,42966.87,639.74,35880.71,1
33,64514.38,819.04,27002.96,1
22,57708.38,377.9,22788.93,0
24,105319.84,842.17,11431.93,1
38,112534.92,616.53,29383.36,1
22,64217.14,615.88,4792.01,1
65,109130.82,822.85,32890.68,1
37,86643.5,525.65,3463.06,0
34,51330.24,512.88,10374.5,0
53,119658.73,496.39,28089.32,0
33,79503.38,419.61,27637.7,0
20,115725.48,527.22,36984.37,0
24,94022.85,393.46,31544.14,0
49,78754.81,393.99,36740.07,0
32,27422.27,366.68,14568.82,0
53,38104.77,811.83,38783.82,1
23,30024.34,710.36,46145.82,1
62,23899.21,715.67,45126.21,0
25,23760.92,666.27,35536.95,0
54,20078.43,708.6,9509.34,0
38,27926.4,666.04,36479.06,0
46,29599.25,454.36,34070.88,0
34,65736.69,654.72,11570.27,1
56,25077.12,495.45,6222.4,0
47,79381.47,695.16,15427.39,1
47,96404.46,821.04,14090.64,1
45,33212.22,639.4,35457.2,1
20,88476.88,445.97,10641.43,0
40,105335.73,710.03,40679.49,1
43,67405.6,680.38,25121.3,1
52,78904.37,801.3,7192.67,1
43,77860.22,680.78,9662.25,1
20,48070.77,674.6,41421.86,1
30,116362.37,646.24,15214.92,1
30,107195.51,402.93,49975.83,0
57,79640.2,757.01,1980.26,1
53,94425.75,823.66,24256.03,1
23,114189.16,799.24,18964.76,1
47,59147.37,412.12,22460.13,0
52,78565.34,785.11,17307.0,1
59,24402.28,367.81,22824.39,0
58,108931.56,386.59,26985.2,0
51,28665.52,350.05,24804.25,0
56,118826.1,765.12,36098.81,1
52,91978.24,828.94,5995.31,1
45,59801.6,369.42,24495.81,0
22,97583.5,310.36,4266.97,0
20,96964.73,365.39,47092.15,0
29,52997.01,678.33,5253.78,1
45,90738.54,585.28,31112.65,0
39,51712.33,678.92,22668.48,1
41,65770.53,407.04,46083.84,0
51,103317.98,751.69,12956.98,1
28,78497.49,461.89,23655.07,0
46,105345.17,529.75,33026.62,0
63,48828.22,497.4,13922.66,0
24,32429.18,834.47,6102.15,1
33,51529.42,823.38,10866.56,1
32,25861.12,711.94,34374.33,0
36,61782.04,507.28,20521.51,0
43,22657.62,448.28,39596.35,0
53,96471.49,304.18,15456.6,0
44,106309.51,753.75,12986.42,1
57,44104.68,399.44,5169.51,0
19,28136.33,528.95,1129.42,0
62,117941.0,302.2,23067.84,0
52,71152.2,542.53,33977.15,0
65,46862.77,594.87,1969.37,0
46,38503.65,354.07,10549.9,0
38,27518.02,440.62,41141.12,0
28,97791.76,685.51,31861.07,1
28,88515.78,574.53,25978.38,0
42,118750.24,680.2,4540.15,1
23,111906.09,621.48,11221.83,1
34,27783.27,500.84,43849.21,0
22,115726.31,676.35,3778.05,1
27,91329.03,531.6,1028.87,0
65,84689.25,654.63,48807.83,1
63,75515.47,620.45,21448.12,1
42,115845.19,605.08,33481.2,1
43,79648.76,313.66,33123.32,0
24,56567.52,466.28,43028.29,0
18,110366.2,750.51,15237.85,1
48,61213.41,810.37,30334.93,1
37,37384.07,325.44,11763.43,0
54,46321.28,636.6,8739.78,1
62,106663.28,476.82,14899.23,0
65,67490.59,336.45,32421.22,0
43,74262.58,701.13,11398.06,1
47,87349.43,754.31,42892.98,1
44,40605.26,621.22,42567.05,1
34,111901.74,732.74,31438.89,1
29,67324.69,611.26,45784.53,1
55,59111.47,814.28,46987.76,1
20,73797.69,533.23,21817.66,0
46,93773.05,426.95,10041.16,0
35,109940.99,763.21,30389.59,1
35,28520.96,707.89,13176.43,0
25,117120.55,312.96,41651.83,0
50,36417.75,395.67,31700.76,0
21,39864.34,717.72,22789.9,1
65,91866.79,374.2,27677.31,0
38,50748.05,715.48,31964.24,1
62,113980.46,682.35,16158.04,1
54,29563.81,386.08,7294.11,0
40,63369.46,488.68,22975.67,0
38,67187.11,813.39,22580.96,1
18,96951.34,770.56,29983.26,1
55,51976.52,505.38,17633.2,0
40,56811.33,523.29,26458.2,0
45,67927.22,748.8,49515.24,1
64,80483.57,433.16,35433.84,0
43,68870.07,578.01,38787.47,0
26,20746.38,664.14,18471.23,0
30,38814.12,586.91,12129.68,0
49,45470.7,567.04,25309.33,0
39,61463.61,685.39,14552.85,1
41,82559.07,421.77,16637.99,0
18,31791.94,713.86,19070.62,1
41,117343.99,718.62,33221.56,1
57,98314.84,406.28,41985.61,0
61,83930.05,616.37,38690.94,1
40,71651.08,726.95,43716.55,1
24,26573.01,516.73,20861.54,0
45,68772.5,482.65,8161.54,0
44,76590.47,449.62,41627.38,0
27,112740.4,823.47,2711.26,1
42,36553.32,763.68,18632.25,1
63,59153.33,696.27,2084.7,1
59,46623.01,327.71,6028.11,0
57,68004.42,412.0,41086.92,0
39,71830.45,433.28,26091.02,0
64,55610.99,818.21,41509.76,1
53,98484.82,417.33,38537.99,0
30,111331.75,388.21,22965.02,0
43,95488.46,487.51,47338.12,0
56,85016.26,364.58,49313.74,0
54,51029.47,472.93,34750.51,0
29,49858.94,615.32,45265.05,1
30,22690.01,382.17,39083.73,0
65,84341.72,608.37,49060.14,1
45,89567.94,734.29,29288.7,1
51,67615.37,692.64,19270.5,1
32,75979.13,348.73,25213.29,0
34,103798.69,774.09,8399.49,1
39,40462.45,577.24,6141.58,0
60,34458.83,591.93,6439.71,0
18,76118.99,421.8,18000.86,0
43,67985.59,302.8,23085.57,0
26,33916.93,306.96,23315.21,0
45,72946.67,447.02,12743.71,0
